build_id,reference,Atomic Number_metal,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,mol2_path,sdf_path,energy_eV,status,note,qc_status,smiles_for_architector_original,smiles_for_architector_used,simplified_ligand,xyz_exists,xyz_ok,observed_cn,donor_count_sig,near_donor_distances,max_near_donor_dist,min_near_donor_dist,cn_matches_coreCN,qc_note
2b349d0725cb,,66,Dy,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,"[22, 24, 27]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_2b349d0725cb.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_2b349d0725cb.mol2,,-7457.343513547343,ok,built (standard attempt 1),accepted,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,False,True,True,8,O8,"23:O:2.13,141:O:2.20,28:O:2.24,136:O:2.24,138:O:2.43,227:O:2.46,230:O:2.51,25:O:2.57",2.5657311315336933,2.1348858328625986,True,ok
07ab94fa20c7,,69,Tm,3,CCN(CC)C(=O)COCC(=O)N(CC)CC,"[6, 8, 11]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_nitrate_07ab94fa20c7.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_nitrate_07ab94fa20c7.mol2,,-3472.070094918188,ok,built (standard attempt 1),accepted,CCN(CC)C(=O)COCC(=O)N(CC)CC,CCN(CC)C(=O)COCC(=O)N(CC)CC,False,True,True,9,"N1,O8","85:O:2.03,86:O:2.07,12:O:2.18,53:O:2.18,48:O:2.22,7:O:2.23,83:N:2.40,50:O:2.66,9:O:2.69",2.6910664118628804,2.026014035965818,False,ok
7969957ddddb,,68,Er,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_water_7969957ddddb.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_water_7969957ddddb.mol2,,-7457.462852045798,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,8,O8,"137:O:2.17,24:O:2.25,132:O:2.30,19:O:2.34,21:O:2.43,134:O:2.50,230:O:2.51,227:O:2.69",2.685893315107783,2.171450087764112,True,ok
44e81bdfe89c,,68,Er,3,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23, 26]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)""]",4,8,2,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_44e81bdfe89c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_44e81bdfe89c.mol2,,-7745.099574819522,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,8,O8,"139:O:2.28,27:O:2.35,147:O:2.36,19:O:2.42,24:O:2.64,21:O:2.74,144:O:2.80,141:O:2.82",2.8246386933306527,2.280300761067626,True,ok
62889dab346c,,59,Pr,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 23, 29]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_62889dab346c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_62889dab346c.mol2,,-12317.00414686473,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,7,O7,"292:O:2.28,150:O:2.30,30:O:2.38,281:O:2.42,286:O:2.61,19:O:2.62,24:O:3.06",3.0602605824411646,2.2827742399416624,False,ok
ac443d1a57b1,,62,Sm,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 26]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_ac443d1a57b1.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_ac443d1a57b1.mol2,,-11549.901279377173,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,9,O9,"271:O:2.31,141:O:2.38,27:O:2.45,149:O:2.56,19:O:2.64,22:O:2.71,266:O:2.90,144:O:3.01,263:O:3.06",3.0607681161753133,2.3095528117988064,True,ok
41c879df857c,,67,Ho,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",7,8,1,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_41c879df857c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_41c879df857c.mol2,,-2688.582161131169,ok,built (standard attempt 1),accepted,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,False,True,True,6,"N5,O1","29:N:2.32,20:N:2.43,66:O:2.52,30:N:2.56,8:N:2.94,7:N:3.10",3.0993222702191927,2.3152931579992706,False,ok
4d6e73ab7534,,64,Gd,3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,"[0, 15, 21, 24]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig2_nitrate_4d6e73ab7534.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig2_nitrate_4d6e73ab7534.mol2,,-4838.666378758442,ok,built (standard attempt 1),accepted,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,False,True,True,9,"N4,O5","1:O:2.30,66:O:2.31,25:N:2.37,16:O:2.39,51:O:2.40,72:N:2.40,75:N:2.42,22:N:2.42,101:O:2.87",2.8666174321401754,2.2991668713793585,True,ok
607aa1966b81,,67,Ho,3,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,"[15, 17, 20]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_water_607aa1966b81.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_water_607aa1966b81.mol2,,-6424.774536786477,ok,built (standard attempt 1),accepted,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,False,True,True,8,O8,"116:O:2.16,111:O:2.22,16:O:2.31,21:O:2.32,18:O:2.33,194:O:2.40,113:O:2.40,191:O:2.47",2.4692799594643833,2.163485442716836,True,ok
3a24ab54d81a,,58,Ce,3,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,"[11, 13, 16]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_3a24ab54d81a.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_3a24ab54d81a.mol2,,-8966.27637667053,ok,built (standard attempt 1),accepted,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,9,O9,"106:O:2.26,109:O:2.26,17:O:2.28,12:O:2.33,196:O:2.33,14:O:2.59,198:O:2.64,104:O:2.66,201:O:2.93",2.934167171954118,2.2620362880126264,True,ok
1c8d038cf561,,58,Ce,3,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,"[3, 7, 14, 17, 20, 27]","[""N(aromatic)"", ""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)"", ""O(ether)""]",6,9,1,nitrate,nitrate,3,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_1c8d038cf561.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_1c8d038cf561.mol2,,-2853.2203105253648,ok,built (standard attempt 1),accepted,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,False,True,True,10,"N2,O8","55:O:2.08,56:O:2.10,4:N:2.43,53:N:2.45,28:O:2.45,21:O:2.46,18:O:2.50,8:O:2.51,15:O:2.59,57:O:2.90",2.9007159568493153,2.07615264188072,False,ok
52429ea3421d,,57,La,3,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig4_nitrate_52429ea3421d.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig4_nitrate_52429ea3421d.mol2,,-9558.116835579383,ok,built (standard attempt 1),accepted,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,True,True,9,O9,"220:O:2.48,150:O:2.53,10:O:2.55,153:O:2.57,223:O:2.68,13:O:2.73,281:O:2.79,80:O:2.90,83:O:2.93",2.934976995541271,2.4808462243569216,True,ok
644deea19edd,,66,Dy,3,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,"[14, 16, 19]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_644deea19edd.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_644deea19edd.mol2,,-6080.260573758943,ok,built (standard attempt 1),accepted,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,False,True,True,8,O8,"20:O:2.17,109:O:2.17,104:O:2.25,15:O:2.34,17:O:2.37,106:O:2.52,182:O:2.65,179:O:2.74",2.741859387709657,2.1699865942358723,True,ok
f81049ab872c,,66,Dy,3,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,"[0, 3, 6]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_f81049ab872c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_f81049ab872c.mol2,,-3558.833369866972,ok,built (standard attempt 1),accepted,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,False,True,True,8,O8,"50:O:2.11,1:O:2.13,7:O:2.20,44:O:2.32,4:O:2.45,87:O:2.51,47:O:2.70,90:O:2.72",2.7201604808711872,2.1092284732032116,True,ok
26d0742c0f67,,62,Sm,3,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,"[14, 16, 19]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_water_26d0742c0f67.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_water_26d0742c0f67.mol2,,-8707.969316943721,ok,built (standard attempt 1),accepted,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,False,True,True,9,O9,"104:O:2.35,15:O:2.38,20:O:2.42,193:O:2.46,109:O:2.56,106:O:2.72,198:O:2.76,17:O:2.87,195:O:2.89",2.891048430124321,2.352866354462153,True,ok
7c88aac9cc30,,68,Er,3,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,"[22, 24, 27]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_water_7c88aac9cc30.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_water_7c88aac9cc30.mol2,,-8835.18905838421,ok,built (standard attempt 1),accepted,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,False,True,True,8,O8,"28:O:2.04,165:O:2.07,162:O:2.31,23:O:2.32,160:O:2.33,25:O:2.37,278:O:2.49,275:O:2.50",2.502489444847237,2.036063031170661,True,ok
ca3d536acbf6,,68,Er,3,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,"[1, 7, 10, 12, 15, 19, 23]","[""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)""]",7,8,1,water,water,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_water_ca3d536acbf6.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_water_ca3d536acbf6.mol2,,-2442.897564775228,ok,built (standard attempt 1),accepted,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,False,True,True,9,"N1,O8","16:O:2.10,11:O:2.22,2:O:2.29,20:O:2.44,13:O:2.51,58:O:2.53,8:O:2.66,24:O:2.88,5:N:3.11",3.1117816361832396,2.0978509064298767,False,ok
fb7d0e22e502,,63,Eu,3,O=C(c1ccccc1)c1ccc2ccccc2n1,"[0, 17]","[""O(carbonyl)"", ""N(aromatic)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_fb7d0e22e502.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_fb7d0e22e502.mol2,,-5237.741472741343,ok,built (standard attempt 1),accepted,O=C(c1ccccc1)c1ccc2ccccc2n1,O=C(c1ccccc1)c1ccc2ccccc2n1,False,True,True,9,"N4,O5","1:O:2.22,59:O:2.31,88:O:2.32,30:O:2.32,76:N:2.61,47:N:2.64,117:O:2.72,18:N:2.75,105:N:2.75",2.751116366908658,2.2190911946833163,True,ok
bec89700cf93,,68,Er,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[6, 7, 20, 21, 34, 35, 36, 37]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",8,8,1,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_bec89700cf93.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig1_nitrate_bec89700cf93.mol2,,-3417.801564050485,ok,built (standard attempt 1),accepted,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,False,True,True,7,N7,"8:N:2.15,21:N:2.17,37:N:2.43,7:N:2.51,36:N:2.55,22:N:2.77,38:N:2.82",2.823456029126498,2.1504825860876995,False,ok
f6d91e19679c,,60,Nd,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[4, 5, 13, 14, 23, 24, 25]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",7,9,1,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_f6d91e19679c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_f6d91e19679c.mol2,,-2744.664402068532,ok,built (standard attempt 1),accepted,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,False,True,True,6,"N4,O2","65:O:2.05,64:O:2.18,25:N:2.34,26:N:2.40,24:N:2.45,62:N:2.48",2.478989280712261,2.053995636266574,False,ok
f4c272db6d7f,,63,Eu,3,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,"[14, 16, 19]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_f4c272db6d7f.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_f4c272db6d7f.mol2,,-6560.253438663482,ok,built (standard attempt 1),accepted,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,False,True,True,9,O9,"15:O:2.17,83:O:2.29,20:O:2.36,78:O:2.37,146:O:2.48,141:O:2.53,17:O:2.56,80:O:2.65,143:O:2.81",2.807624257397218,2.1657206202419026,True,ok
f55824b32885,,63,Eu,3,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,"[24, 26, 29]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_f55824b32885.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_water_f55824b32885.mol2,,-13867.888268829958,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,False,True,True,9,O9,"174:O:2.12,323:O:2.28,325:O:2.28,30:O:2.43,176:O:2.51,27:O:2.59,328:O:2.66,179:O:2.67,25:O:2.84",2.8403606044179104,2.1216203370567706,True,ok
c25357ab689e,,63,Eu,3,CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,"[14, 16, 19]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_c25357ab689e.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_c25357ab689e.mol2,,-12937.730770306029,ok,built (standard attempt 1),accepted,CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,CCCCCC(C)Oc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1,False,True,True,9,O9,"256:O:2.15,138:O:2.16,20:O:2.18,17:O:2.50,135:O:2.51,253:O:2.61,15:O:2.84,251:O:2.97,133:O:2.97",2.9724721703799446,2.154412654565435,True,ok
820234945470,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,"[18, 20, 23]","[""O(amide_carbonyl)"", ""N(amine)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_820234945470.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_820234945470.mol2,,-12195.013114166904,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,False,True,True,9,"N3,O6","273:O:2.18,146:O:2.27,24:O:2.34,19:O:2.45,278:O:2.70,275:N:2.70,151:O:2.84,21:N:2.94,148:N:3.09",3.090417040467868,2.1839643409869205,True,ok
43dcce0bcec9,,63,Eu,3,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,"[9, 22, 23, 26, 35, 38, 39, 40]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",8,9,1,water,water,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_43dcce0bcec9.mol2,,-3278.538766478408,ok,built (standard attempt 1),accepted,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,False,True,True,7,"N6,O1","23:N:2.24,40:N:2.25,81:O:2.48,41:N:2.54,36:N:2.62,39:N:2.64,24:N:2.90",2.8966878093682444,2.242259567977941,False,ok
50cc1d238b7c,,63,Eu,3,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,"[4, 6, 8, 11, 12, 17, 22]","[""O(ether)"", ""S(donor)"", ""O(ether)"", ""S(donor)"", ""O(ether)"", ""O(ether)"", ""O(ether)""]",7,9,1,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_50cc1d238b7c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_50cc1d238b7c.mol2,,-2896.4788356826302,ok,built (standard attempt 2),accepted,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,False,True,True,12,"N1,O7,P2,S2","70:O:2.02,71:O:2.03,5:O:2.37,68:N:2.39,13:O:2.42,18:O:2.65,23:O:2.68,12:S:2.77,7:S:2.79,9:O:2.80,6:P:3.05,11:P:3.06",3.0598263609991654,2.018096359991038,False,ok
