geometry_key,metal,n_atoms,n_add,metal_index,no_bond_min_0,no_bond_max_0,ono_sum_0,n_oop_0,no_bond_min_1,no_bond_max_1,ono_sum_1,n_oop_1,min_H_to_nitrate_O,n_inner_O,lnn_max,lnn_min,binding_modes,n_inner_nitrate,rmsd_vs_control,n_donors,dLn_donor_max_delta,dij_donor_max_delta,adjacency_changed_pairs,cn_ligand_shipped,cn_ligand_control,cn_ligand_out,donors_displaced,displacement_allowance,neutral_force_max,neutral_converged,neutral_meets_target,neutral_downgraded,control_force_max,control_converged,control_meets_target,control_downgraded,reject_code,no_bond_min_2,no_bond_max_2,ono_sum_2,n_oop_2,cn_ligand_in,reject_detail
66|CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC|nitrate,Dy,239.0,2.0,0.0,1.2085300229063793,1.227504000788973,359.94254456888075,0.016960000616336096,1.223804993563368,1.236563331300219,359.9962870972143,0.004349225622450076,2.0906978842063175,2.0,6.5376451479121656,2.5111836468053887,inner|outer,1.0,1.9255841334918722,9.0,0.1912721093424441,1.5422698068444305,0.0,9.0,9.0,9.0,0.0,2.0,0.012597081439359302,True,True,False,0.00568841502573592,True,True,False,accepted,,,,,,
66|CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Dy,449.0,3.0,0.0,1.210656334906874,1.2279665145937422,359.92060674890644,0.019942790666843346,1.2286169064871817,1.2371059955579051,359.9966866506406,0.004109567073577125,2.123892696819333,2.0,8.657779614374794,2.497655161268212,inner|outer|outer,1.0,2.5458314740058254,8.0,0.32285476081470277,1.5845174547878496,,,,,,,,,,,,,,,LIGAND_MOVED,1.2305079583337375,1.233931190611947,359.99255838231255,0.0061581205704207,,
66|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,Dy,245.0,3.0,0.0,1.2065390580418582,1.230232364335831,359.90847834749695,0.021416739754096366,1.228966345926456,1.234817374184484,359.99726561329203,0.0037325656744827684,1.9607348931427284,2.0,6.960846733145536,2.4935548241623855,inner|outer|outer,1.0,1.4586482928635054,8.0,0.39434700288576074,1.755416548189261,0.0,8.0,8.0,8.0,0.0,2.0,0.010307771253805102,True,True,False,0.002934850016980016,True,True,False,accepted,1.2288193583843372,1.2375338431065588,359.9969639035282,0.00393440690268132,,
66|CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Dy,253.0,3.0,0.0,1.2051916483978886,1.2274893977878218,359.86066798105253,0.026376802453123897,1.2276534553925702,1.2331477262048354,359.9955072662069,0.004781537027144622,2.144695247656413,2.0,6.516426654858399,2.457595323661032,inner|outer|outer,1.0,2.3060543440264714,8.0,0.2253205144275463,1.4062760329771065,0.0,8.0,8.0,8.0,0.0,2.0,0.007513816139921277,True,True,False,0.0044386047747063916,True,True,False,accepted,1.2256439977097084,1.236775587184512,359.99508522934786,0.005004001481046294,,
66|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Dy,251.0,2.0,0.0,1.225675732390497,1.2433246585616795,359.99989567796246,0.000728938322240396,1.2304718823447458,1.233322505208506,359.9983665826713,0.0028857940950233196,2.314665919798141,0.0,7.554768775121977,4.698654531649937,outer|outer,0.0,1.3280442618843944,9.0,0.13174971483499576,0.7675065574127546,0.0,9.0,9.0,9.0,0.0,0.0,0.012528567919302555,True,True,False,0.01824308694823662,True,True,False,accepted,,,,,,
66|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Dy,251.0,2.0,0.0,1.2015558233920705,1.2260489270679062,358.8276656930312,0.07639704043499698,1.2259912763102057,1.2394553959489711,359.99993744457936,0.0005645257163557904,2.409403184917466,2.0,4.489506926720422,2.4439620811392717,inner|outer,1.0,1.7777990745418577,9.0,0.2681149517205914,1.5738507858097126,0.0,9.0,9.0,9.0,0.0,2.0,0.005662763846747089,True,True,False,0.02910185998792218,True,True,False,accepted,,,,,,
66|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Dy,275.0,2.0,0.0,1.2235041175592862,1.2457549073890635,359.9940606363962,0.0054986381619297475,1.2312574018552314,1.2333489403264293,359.9982349450185,0.002999845976166704,2.3915674632207393,0.0,7.606893637029609,4.801186621344571,outer|outer,0.0,1.795022456019019,9.0,0.17277794252477552,0.63582622370622,0.0,9.0,9.0,9.0,0.0,0.0,0.009852510616638036,True,True,False,0.0027715272005490324,True,True,False,accepted,,,,,,
66|CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1|nitrate,Dy,265.0,3.0,0.0,1.229222970360292,1.2354046265502867,359.996354170575,0.0043120754084109425,1.203001905336829,1.2311154442241838,359.81806513607194,0.0301635434014393,2.354951097618348,2.0,6.322884812139326,2.561214761634224,outer|inner|outer,1.0,1.2980653793399617,8.0,0.22713186129968932,0.8241418701434311,0.0,8.0,8.0,8.0,0.0,2.0,0.008097018383070942,True,True,False,0.0019397940988338364,True,True,False,accepted,1.227705234455958,1.235704456272506,359.99998795866014,0.00024771741639068035,,
66|CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1|nitrate,Dy,293.0,3.0,0.0,1.2287209964402421,1.2350552804571597,359.99985607099256,0.000856413793877131,1.2296412082535118,1.23305710535241,359.99779430508994,0.0033516718057146067,2.1340156421661582,0.0,8.030110070048607,7.152830152618866,outer|outer|outer,0.0,2.5865930362486016,8.0,0.14030555699511593,1.4794907596913558,,,,,,,,,,,,,,,LIGAND_MOVED,1.2279946105123893,1.2354668631315937,359.99711214342204,0.0038370639721012068,,
66|CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC|nitrate,Dy,233.0,3.0,0.0,1.2095290333361433,1.2238178622695919,359.9758460816612,0.010969597578695658,1.2138752531989894,1.2394235290688238,359.69846895160015,0.03892446329819305,2.2830814076806414,4.0,6.930492182917127,2.453243272275116,inner|inner|outer,2.0,2.254809973914877,8.0,1.5788414517876403,3.105319264039164,0.0,8.0,8.0,7.0,1.0,4.0,0.0017440735033767097,True,True,False,0.010178613788290124,True,True,False,accepted,1.2305893231522858,1.232911260711927,359.9960313081721,0.004497061598051522,,
66|CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC|nitrate,Dy,353.0,3.0,0.0,1.2294886999603816,1.2358850421632188,359.99817826469837,0.003047141221014571,1.2278239470469348,1.2359200899344311,359.99811102175465,0.003102011619275563,2.1720319423591374,0.0,8.533159825458444,7.140258781198332,outer|outer|outer,0.0,1.0721783473020483,8.0,0.03778575911534432,0.08775673722116784,0.0,8.0,8.0,8.0,0.0,0.0,0.014663477218848094,True,True,False,0.004216869810777645,True,True,False,accepted,1.2311598796370382,1.2337147748895871,359.9998580319284,0.0008508491726563205,,
66|CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,Dy,191.0,2.0,0.0,1.2093067171418752,1.2284114146940457,359.87617490750483,0.024899447935649577,1.220945421732965,1.2440727028362022,359.99970020594355,0.0012362359950747193,2.3627356610082892,3.0,3.5637400387692626,2.460023467108773,inner|inner,2.0,1.1799668807258978,9.0,1.4538591018509694,1.8783596904535678,0.0,9.0,9.0,8.0,1.0,4.0,0.030160660712109877,True,True,False,0.0063894667514971925,True,True,False,accepted,,,,,,
66|CCCCCCOP(=O)(O)OCCCCCC|nitrate,Dy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARGE_UNRECOVERABLE,,,,,,
66|CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1|nitrate,Dy,205.0,3.0,0.0,1.2135091913136118,1.2315107341683083,359.8530450176453,0.027192671947736224,1.2139551662561185,1.230538855592324,359.7971843654436,0.03191619158758967,2.397076455652028,4.0,5.32601210543708,2.6267859506031597,inner|inner|outer,2.0,2.0992236513309317,8.0,0.47612117518317243,1.8238361357804775,0.0,8.0,8.0,8.0,0.0,4.0,0.006531254085376703,True,True,False,0.00518312987317699,True,True,False,accepted,1.2301135940235415,1.2333779721076128,359.99758550143224,0.00350701338777748,,
66|CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O|nitrate,Dy,123.0,1.0,0.0,1.2016708535576563,1.2335059730677225,359.91607042185547,0.020494790366569038,,,,,2.3949282302277313,2.0,2.5218866265598887,2.5218866265598887,inner,1.0,0.9328731133963434,10.0,0.2339774988519041,1.6725337587234304,0.0,10.0,10.0,10.0,0.0,2.0,0.0061615662895491245,True,True,False,0.015228278564503596,True,True,False,accepted,,,,,,
66|CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC|nitrate,Dy,107.0,1.0,0.0,1.2079246253791156,1.2324845370739574,359.92929703305356,0.018836718004050124,,,,,2.6028896617772848,2.0,2.6310894102097246,2.6310894102097246,inner,1.0,1.1305576257822887,12.0,0.3396079118775046,1.5699096236678423,0.0,10.0,12.0,10.0,2.0,2.0,0.017674111207576167,True,True,False,0.014276377641921746,True,True,False,accepted,,,,,,
66|CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC|nitrate,Dy,257.0,3.0,0.0,1.211799322020069,1.230583197855571,359.73334866382146,0.03654805252552536,1.2276073506473608,1.2413753753865542,359.9976657333956,0.0034515857207954026,2.213188333047906,3.0,7.22434471873117,2.567639574176563,inner|inner|outer,2.0,1.1091106654026512,8.0,0.4772827577267713,1.2964270363708112,0.0,8.0,8.0,8.0,0.0,4.0,0.012733541355492886,True,True,False,0.0030575046705316215,True,True,False,accepted,1.2306502912801651,1.233296270682051,359.9917462397008,0.006487059054499755,,
66|CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC|nitrate,Dy,269.0,3.0,0.0,1.230420736613484,1.2326795641465904,359.9958989637394,0.004569765020933522,1.2303211070063769,1.232264121321562,359.9917808112977,0.006469065933534024,2.176161257569529,0.0,7.15910829791853,5.429160469975552,outer|outer|outer,0.0,0.662076803486502,8.0,0.06475326522137026,0.0957426242920616,0.0,8.0,8.0,8.0,0.0,0.0,0.009691658523561861,True,True,False,0.008554623853175045,True,True,False,accepted,1.2313019313937323,1.2324861440954007,359.993861661142,0.00559293627824875,,
66|CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1|nitrate,Dy,169.0,3.0,0.0,1.2296850022997148,1.232629741559665,359.999999920024,2.018102022549595e-05,1.2132639588171852,1.2272920118761712,359.97540233970506,0.011087591641170014,2.4067152748554914,4.0,5.308415890412213,2.541537807142793,outer|inner|inner,2.0,2.8726530911612533,8.0,0.6555739477165439,1.7662344884064103,,,,,,,,,,,,,,,LIGAND_MOVED,1.2109455187955278,1.2285729686346363,359.86518813363955,0.025993543549761078,,
66|CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC|nitrate,Dy,119.0,2.0,0.0,1.2095878716543584,1.228683646316175,359.8873737088443,0.02374099419470649,1.2135523586013137,1.2292591825234447,359.88744230290064,0.023773389548122137,2.1849346815348794,4.0,2.6327987436532783,2.5801999922251535,inner|inner,2.0,2.107718466474177,9.0,0.7715989046007792,2.109568658589422,0.0,9.0,9.0,8.0,1.0,4.0,0.015192840015369441,True,True,False,0.0058795813218526895,True,True,False,accepted,,,,,,
66|CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC|nitrate,Dy,196.0,3.0,0.0,1.2254100693069048,1.235973789225699,359.9921291768769,0.006334368730725612,1.2284903926712951,1.2379548706764836,359.98972516171074,0.007237560893461975,2.4645572014283625,1.0,5.19119808491003,3.6496973631867706,outer|outer|inner,1.0,1.2590598059245757,9.0,0.2814056398649396,1.149242155361859,0.0,9.0,9.0,9.0,0.0,2.0,0.017036322763048242,True,True,False,0.0035740402318973664,True,True,False,accepted,1.221611867957437,1.2491688311839777,359.9984811514402,0.0027834979747626276,,
66|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1|nitrate,Dy,157.0,3.0,0.0,1.2213871092725024,1.2378538758508737,359.9856526981252,0.008547828863378487,1.214403985715409,1.2320534904391514,359.84396434090644,0.028033186449545666,2.2654752814267543,4.0,5.130344059687564,2.667268898220127,inner|inner|outer,2.0,1.4391478760025462,8.0,0.3267527929966847,1.4286129592104877,0.0,8.0,8.0,8.0,0.0,4.0,0.018277635194145225,True,True,False,0.006677411395416673,True,True,False,accepted,1.230306951534446,1.2346109339129057,359.99710878044203,0.0038386376624712504,,
66|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C|nitrate,Dy,157.0,3.0,0.0,1.2160791063086598,1.2395685908771612,359.9991453134363,0.002081862245341959,1.2134702711030834,1.2317456682298313,359.93339575011845,0.018286341952184496,2.294385039526137,4.0,5.135440733866873,2.6322042144038758,inner|inner|outer,2.0,1.8235688022948449,8.0,0.3794189431425181,1.578801690355292,0.0,8.0,8.0,8.0,0.0,4.0,0.018274521076220494,True,True,False,0.0031385691823559744,True,True,False,accepted,1.2298858075144994,1.2326253633596227,359.99994103307307,0.0005479139264832067,,
66|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C|nitrate,Dy,157.0,3.0,0.0,1.2108587775950317,1.2352841298823478,359.89154715247633,0.02338125272275956,1.2151302841397644,1.243725040329091,359.9847693807629,0.008796770862546155,2.3313570337894802,4.0,4.605181818539485,2.758124707835119,inner|inner|outer,2.0,1.2840094576915688,8.0,0.4091450584062608,1.6408708109450423,0.0,8.0,8.0,8.0,0.0,4.0,0.01351163612948545,True,True,False,0.005833727124062356,True,True,False,accepted,1.2300365413248575,1.2345241771055524,359.9999473117292,0.0005182611055387643,,
66|CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1|nitrate,Dy,133.0,3.0,0.0,1.230202346142287,1.2327804123790198,359.99781914616597,0.0033330541817273296,1.212291596095794,1.226862481572846,359.73045912076657,0.036763473787304726,2.2416898904015197,3.0,4.755904534493376,2.509885391696282,outer|inner|inner,2.0,2.617428817868309,8.0,0.555332238114775,1.5827376010069258,,,,,,,,,,,,,,,LIGAND_MOVED,1.2181545550055302,1.2422767033860473,359.9824085143101,0.00946650916548225,,
66|CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1|nitrate,Dy,161.0,3.0,0.0,1.2172064141417138,1.24027939057228,359.9386246913011,0.017665246163775156,1.219524726615961,1.2539902366014224,359.905674030377,0.021922749810676274,2.314994360612944,5.0,3.4614765363833033,2.567970347792347,inner|inner|inner,3.0,0.8599103341539418,8.0,0.6951146447170742,1.3172282258964607,0.0,8.0,8.0,7.0,1.0,6.0,0.01154903687065255,True,True,False,0.0049963640062843685,True,True,False,accepted,1.2162225304886485,1.223114515481572,359.9817984891438,0.0095445978445301,,
66|CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1|nitrate,Dy,169.0,3.0,0.0,1.2237716596937138,1.2477721270177464,359.96978850163725,0.012413145039324225,1.2215128757224696,1.250662375777056,359.9810732895705,0.009819293428292464,2.2865988925976164,2.0,4.900960457132434,3.4260667884116027,inner|inner|outer,2.0,1.6647408907273276,8.0,0.2623527729699906,1.4203939638647487,0.0,8.0,8.0,8.0,0.0,4.0,0.007729682566717953,True,True,False,0.0034211502726662346,True,True,False,accepted,1.2296621602062021,1.233179252623474,359.99981479512945,0.000971195030601394,,
66|CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1|nitrate,Dy,99.0,2.0,0.0,1.20690269301486,1.229344162992531,359.9093262976836,0.02131304856607899,1.2202986220140513,1.2472430606575593,359.9999703631452,0.00038858106002703785,2.4024067786640444,3.0,3.5172669637658713,2.4432522888459336,inner|inner,2.0,1.6424207356654812,9.0,1.0378486916747507,1.5582940992042653,0.0,9.0,9.0,8.0,1.0,4.0,0.004929247343307699,True,True,False,0.0053858736523830705,True,True,False,accepted,,,,,,
66|O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O|nitrate,Dy,59.0,3.0,0.0,1.2037037539359514,1.2318069538624545,359.9879007039283,0.007783474534114876,1.1960069327159226,1.317414690072946,359.99210388467395,0.006332644295389045,1.0292466568276064,,,,,,,,,,,,,,,,,,,,,,,,NITRATE_PROTONATED,1.1893743562749763,1.3185307237981798,359.9872440608276,0.008050176732430137,,
66|O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O|nitrate,Dy,50.0,2.0,0.0,1.2105950792146125,1.2380449652144314,359.90296215555406,0.022061212305962474,1.2176178722969666,1.2551643330008322,359.99999746788967,0.00011349512790970184,2.1622800888440326,3.0,3.462007305742028,2.5813631723053545,inner|inner,2.0,0.9457459496602872,9.0,0.6531349390057821,1.8568922265984624,0.0,9.0,9.0,9.0,0.0,4.0,0.00923151380733989,True,True,False,0.01894839057252399,True,True,False,accepted,,,,,,
66|O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1|nitrate,Dy,113.0,3.0,0.0,1.2091004857294139,1.22766247052318,359.87974645955927,0.024537826492972495,1.2105048685696609,1.2352457496800113,359.8187242947205,0.030196375486319604,2.4700564980705955,4.0,5.063043233814669,2.5522977536758815,inner|inner|outer,2.0,1.380540782967185,8.0,0.6116951924408274,1.6759606038587287,0.0,8.0,8.0,8.0,0.0,4.0,0.006910614324396907,True,True,False,0.009051104385033464,True,True,False,accepted,1.231071466988486,1.2323956622325611,359.99942904026585,0.0017055093230566032,,
67|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,Ho,91.0,1.0,0.0,1.2071417092562862,1.2351604538949654,359.97458324568987,0.011320056939662981,,,,,3.094222139385663,2.0,2.8131902697953612,2.8131902697953612,inner,1.0,0.7125884356760882,12.0,0.24161910342147852,1.4828428567302918,0.0,10.0,12.0,10.0,2.0,2.0,0.004577775190182149,True,True,False,0.005466858429349815,True,True,False,accepted,,,,,,
67|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,Ho,208.0,3.0,0.0,1.2252526545711433,1.2357569458810485,359.993166733537,0.005901167883941405,1.2303534867221302,1.2324606218403282,359.99725663096797,0.003737928651322442,2.310372471402545,1.0,4.880983248369273,3.7638898163363117,outer|outer|inner,1.0,1.3095446719233734,9.0,0.16348031163381238,1.2100473440697397,0.0,10.0,9.0,9.0,0.0,2.0,0.008808136968168932,True,True,False,0.0023929589744088316,True,True,False,accepted,1.220138682561569,1.2448696753506694,359.99712407930167,0.003828054037848805,,
67|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|nitrate,Ho,349.0,3.0,0.0,1.2300007297561428,1.2335472447557958,359.99891930923843,0.002347146706449376,1.229389984907013,1.237196843801582,359.9881767222499,0.0077638386807199165,2.076680899308955,0.0,6.718828442136032,5.98807732771885,outer|outer|outer,0.0,1.4491579605126288,8.0,0.06848829162624614,0.23124310722126484,0.0,8.0,8.0,8.0,0.0,0.0,0.021142714609859427,True,True,False,0.009937074238930697,True,True,False,accepted,1.2287380018015197,1.2342725279211573,359.9997107247928,0.001214510199608894,,
67|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|water,Ho,349.0,3.0,0.0,1.2300599004055524,1.2349858269526477,359.99618306302636,0.004410799119922815,1.2289268896316272,1.236283035791204,359.9999992620498,6.132540447417734e-05,2.0771347940970104,2.0,7.390743531047233,2.4339754895291636,outer|outer|inner,1.0,2.5259426869805632,8.0,0.6399014530100464,2.029379815042282,,,,,,,,,,,,,,,LIGAND_MOVED,1.2030514202179772,1.230847120701674,359.7847936072329,0.0328112124765054,,
67|CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,Ho,323.0,2.0,0.0,1.2243236698089772,1.2449052838055326,359.99999764644986,0.00010945716165078334,1.2302560210366826,1.2333581872520847,359.99994831477426,0.0005133742678429462,2.32059071619123,0.0,7.389612588657559,4.5898188940327795,outer|outer,0.0,1.5279472126539895,9.0,0.11370786871637684,0.806530549391065,0.0,9.0,9.0,9.0,0.0,0.0,0.008155636759291766,True,True,False,0.0072009194731871146,True,True,False,accepted,,,,,,
67|CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1|nitrate,Ho,139.0,2.0,0.0,1.2051062422305785,1.2313494938568095,359.9012318566502,0.022258273821649466,1.2246931894947173,1.243439822349364,359.9945261072096,0.0052801524168630265,2.281659970584588,2.0,4.778057764359348,2.4967422007326006,inner|outer,1.0,1.5950723320088922,9.0,0.28605088654673905,1.4922850325085801,0.0,9.0,9.0,9.0,0.0,2.0,0.012215494244277618,True,True,False,0.02195456455540155,True,True,False,accepted,,,,,,
67|CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Ho,351.0,3.0,0.0,1.2291226075805675,1.2342088426398907,359.997581824708,0.0035105992909793687,1.2087904739506485,1.229080795194359,359.8818508450804,0.02434310338201756,2.1447601461424894,2.0,7.276312346663296,2.5259305811805786,outer|inner|outer,1.0,2.0211635801356596,8.0,0.3707346850143862,1.5602627489988188,0.0,8.0,8.0,7.0,1.0,2.0,0.0023202507088401388,True,True,False,0.002125923337611501,True,True,False,accepted,1.2264146362994564,1.2388641063988441,359.98929207194755,0.007385146666348839,,
67|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Ho,239.0,2.0,0.0,1.228348317143889,1.2337424296367103,359.9991408306495,0.0020924041797269477,1.2312796007347164,1.2336412581736642,359.99999996266496,1.3798893161080447e-05,2.2807784775352498,0.0,8.775212176834556,4.572479632241906,outer|outer,0.0,0.5394102403427015,9.0,0.0634036320375948,0.19910934756871113,0.0,9.0,9.0,9.0,0.0,0.0,0.010960842130092362,True,True,False,0.015011217530173537,True,True,False,accepted,,,,,,
67|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,Ho,245.0,3.0,0.0,1.2295129377756393,1.2343357326934385,359.9921403509411,0.006331745994268501,1.2081044181435832,1.2302447371341485,359.99134810663185,0.006576816953195008,2.1836826596942673,2.0,8.112924601117266,2.379577007709463,outer|inner|outer,1.0,1.3366792565587595,8.0,0.2022943848062262,1.6033218035972276,0.0,8.0,8.0,8.0,0.0,2.0,0.015679857049397665,True,True,False,0.007340455507791155,True,True,False,accepted,1.2292927883622387,1.2344696126715367,359.9998952140463,0.0007308254098085665,,
67|CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Ho,253.0,3.0,0.0,1.2309817938936307,1.2342919857133265,359.9822384824364,0.009517611187089825,1.2278041415158474,1.2343248790585104,359.999495346474,0.001603720150992416,2.0832089126642153,0.0,6.888397968751541,5.032029628616047,outer|outer|outer,0.0,0.9935095111974093,8.0,0.04705246359905724,0.2850190791912932,0.0,8.0,8.0,8.0,0.0,0.0,0.013577538888418929,True,True,False,0.013694704282775727,True,True,False,accepted,1.227810127129583,1.2346027550488625,359.99873783471315,0.002536009626153024,,
67|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Ho,257.0,2.0,0.0,1.208954096750151,1.2332040461288987,359.74621624024144,0.03567033720267665,1.2201017433373698,1.2393415809469874,359.9983726670748,0.0028801721724395213,2.2947819801811074,3.0,3.4614347546262105,2.5018475228970316,inner|inner,2.0,1.7354566419547324,9.0,0.5254611249708012,1.7363217793768455,0.0,9.0,9.0,9.0,0.0,4.0,0.02129924930960938,True,True,False,0.03158198136867662,True,True,False,accepted,,,,,,
67|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Ho,251.0,2.0,0.0,1.2262454659845985,1.241819434366894,359.9944496521249,0.005318690456076414,1.2099140509957016,1.2308578318892245,359.9703018418328,0.012187932987630788,2.433775618347339,2.0,4.736894156261468,2.494512227548174,outer|inner,1.0,1.7850619846490086,9.0,1.412334044629472,2.135340039071237,0.0,9.0,9.0,8.0,1.0,2.0,0.016645089391109844,True,True,False,0.007086696381101249,True,True,False,accepted,,,,,,
67|CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1|nitrate,Ho,265.0,3.0,0.0,1.212025742515088,1.2336223193296671,359.89947915742266,0.022473444566928874,1.2300340951195714,1.2332140114542003,359.9996493862393,0.0013366581640623714,2.28769426593427,2.0,6.389609973709797,2.5773387117926485,inner|outer|outer,1.0,2.256574521781877,8.0,0.20846279791132716,1.3073668176614666,0.0,8.0,8.0,8.0,0.0,2.0,0.016585697238735802,True,True,False,0.00700098726245238,True,True,False,accepted,1.2307905646695136,1.2331761235716738,359.9994976264545,0.0016008243312199133,,
67|CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1|nitrate,Ho,293.0,3.0,0.0,1.2310510513586854,1.2323255306721228,359.99733114928756,0.0036879845490764562,1.2281095030183156,1.2352531189043514,359.9972419349026,0.003748629215759136,2.0862027461687576,0.0,7.609188500126554,7.237485122466918,outer|outer|outer,0.0,1.1821789622619079,8.0,0.14876947521303974,0.35775688147635165,0.0,8.0,8.0,8.0,0.0,0.0,0.007203534646910918,True,True,False,0.007228415614158136,True,True,False,accepted,1.2296707272972711,1.235719481371334,359.9922114732202,0.006300382787462415,,
67|CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]|nitrate,Ho,253.0,2.0,0.0,1.2110644264276917,1.2279329375365062,359.85397358340305,0.02704699022991136,1.2308656901972985,1.233233774696351,359.99999193139956,0.00020280017904356074,2.2283493490581088,2.0,5.815651169315452,2.491404097979903,inner|outer,1.0,1.3025684657923589,9.0,0.813425283110814,1.2180080043045929,0.0,9.0,9.0,8.0,1.0,2.0,0.009255621976851924,True,True,False,0.004553191283590762,True,True,False,accepted,,,,,,
